"status","network","netmask","nexthop","metric","locprf","weight","path","origin"
"*","1.46.246.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.246.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.248.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10089 9587 24378","?"
"*>","1.46.248.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.46.249.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.249.0","24","200.219.145.23",NA,NA,0,"53242 12956 2914 38040 10089 9587 24378","i"
"*","1.46.251.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10026 38040 10089 9587 24378","?"
"*>","1.46.251.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.46.252.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10089 9587 24378","?"
"*>","1.46.252.0","24","200.219.145.23",NA,NA,0,"53242 12956 6762 10089 9587 24378","?"
"*","1.46.253.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10089 9587 24378","?"
"*>","1.46.253.0","24","200.219.145.23",NA,NA,0,"53242 12956 6762 10089 9587 24378","?"
"*","1.46.254.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10089 9587 24378","?"
"*>","1.46.254.0","24","200.219.145.23",NA,NA,0,"53242 12956 6762 10089 9587 24378","?"
"*","1.46.255.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10089 9587 24378","?"
"*>","1.46.255.0","24","200.219.145.23",NA,NA,0,"53242 12956 6762 10089 9587 24378","?"
"*","1.47.0.0","16","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10089 9587 24378","?"
"*>","1.47.0.0","16","200.219.145.23",NA,NA,0,"53242 12956 2914 9587 24378","i"
"*","1.47.0.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 4637 10089 9587 24378","?"
"*>","1.47.0.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 4637 10089 9587 24378","i"
"*","1.47.0.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.0.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.1.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.1.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.2.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.2.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.3.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.3.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.4.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.4.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.5.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.5.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.6.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.6.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.7.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.7.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.8.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 4637 10089 9587 24378","?"
"*>","1.47.8.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 4637 10089 9587 24378","i"
"*","1.47.8.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.8.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.9.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.9.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.10.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.10.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.11.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.11.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.12.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.12.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.13.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.13.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.14.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.14.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.15.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.15.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.16.0","22","200.219.145.45",NA,NA,0,"28135 18881 3549 6762 10089 9587 24378","?"
"*>","1.47.16.0","22","200.219.145.23",NA,NA,0,"53242 12956 6762 10089 9587 24378","?"
"*","1.47.32.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 4637 10089 9587 24378","?"
"*>","1.47.32.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 4637 10089 9587 24378","i"
"*","1.47.32.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.32.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.33.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.33.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.34.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.34.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.35.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.35.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.36.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.36.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.37.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.37.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.38.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.38.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.39.0","24","200.219.145.45",NA,NA,0,"28135 18881 3549 3356 4651 10089 9587 24378","i"
"*>","1.47.39.0","24","200.219.145.23",NA,NA,0,"53242 12956 3356 4651 10089 9587 24378","i"
"*","1.47.40.0","21","200.219.145.45",NA,NA,0,"28135 18881 3549 4637 10089 9587 24378","?"
"*>","1.47.40.0","21","200.219.145.23",NA,NA,0,"53242 7738 6453 4637 10089 9587 24378","i"
